index,Country,NBT Name/Title,NBT Text - English,Unnamed: 3,Unnamed: 4,index,Country,Theme,Mitigation and Adaptation Component,Mitigation and Adaptation Component Text,generated_sample,,,,
1220,Costa Rica,M.3.,"By 2020, 70% of state protected areas will have management plans.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1221,Costa Rica,M.4.,"By 2020, 70% of state protected areas systematically apply the management effectiveness tool and adjust measures according to evaluation results.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1222,Costa Rica,M.5.,"By 2020, ecological connectivity in the country has increased by 0.15%, through the creation of terrestrial biological corridors and considering climate scenarios.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1223,Costa Rica,M.6.,"By 2025, at least six biological corridors will manage climate refuges.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1224,Costa Rica,M.7.,"By 2020, 50% of the biological corridors have a strategic plan and apply the management effectiveness tool.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1225,Costa Rica,M.8.,"As of 2018, at least two monitoring protocols are in place to determine connectivity.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1226,Costa Rica,M.9.,"By 2020, 1 milion hectars of forrest cover will have been recovered (prioritizing connectivity, climate refuges, natural remnants, restoration of dry forests, amongst others)",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1227,Costa Rica,M.10.,"By 2020, ecosystems in indigenous territories will have been recovered and restored with cultural and gender relevance.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1228,Costa Rica,M.11.,"By 2020, the weighted valuation of indicators and benchmarks will be improved in the first three priority watersheds: Jesús María and Barranca.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
1229,Costa Rica,M.12.,"By 2020, the area of wetlands under the RAMSAR category will have increased to 589,742 ha.",,,65,Costa Rica,Adaptation,Guideline 12,"By 2030, the knowledge, monitoring and response of agricultural health surveillance services has been strengthened.",#0.000 #No identified similarity.,,,,
